CMDLINE /Users/bear/Documents/GitHub/pyoniverse/pyoniverse-search-engine/venv/bin/python profiles/memory/search.py
MEM 1.484375 1700467304.5792
MEM 1.484375 1700467304.6847
MEM 1.484375 1700467304.7902
MEM 1.484375 1700467304.8951
MEM 1.484375 1700467305.0018
MEM 1.484375 1700467305.1033
MEM 1.484375 1700467305.2051
MEM 1.484375 1700467305.3106
MEM 1.484375 1700467305.4162
MEM 1.484375 1700467305.5189
MEM 1.484375 1700467305.6245
MEM 1.484375 1700467305.7263
MEM 1.484375 1700467305.8319
MEM 1.484375 1700467305.9375
MEM 1.484375 1700467306.0432
MEM 1.484375 1700467306.1487
MEM 1.484375 1700467306.2519
MEM 1.484375 1700467306.3574
MEM 1.484375 1700467306.4630
MEM 1.484375 1700467306.5685
MEM 1.484375 1700467306.6742
MEM 1.484375 1700467306.7791
MEM 1.484375 1700467306.8847
MEM 1.484375 1700467306.9901
MEM 1.484375 1700467307.0956
MEM 1.484375 1700467307.2011
MEM 1.484375 1700467307.3064
MEM 1.484375 1700467307.4070
MEM 1.484375 1700467307.5126
MEM 1.484375 1700467307.6170
MEM 1.484375 1700467307.7226
MEM 1.484375 1700467307.8282
MEM 1.484375 1700467307.9338
MEM 1.484375 1700467308.0393
MEM 1.484375 1700467308.1449
MEM 1.484375 1700467308.2491
MEM 1.484375 1700467308.3547
MEM 1.484375 1700467308.4603
MEM 1.484375 1700467308.5655
MEM 1.484375 1700467308.6708
MEM 1.484375 1700467308.7716
MEM 1.484375 1700467308.8768
MEM 1.484375 1700467308.9790
MEM 1.484375 1700467309.0829
MEM 1.484375 1700467309.1863
MEM 1.484375 1700467309.2901
MEM 1.484375 1700467309.3954
MEM 1.484375 1700467309.5010
MEM 1.484375 1700467309.6063
MEM 1.484375 1700467309.7108
MEM 1.484375 1700467309.8164
MEM 1.484375 1700467309.9201
MEM 1.484375 1700467310.0235
MEM 1.484375 1700467310.1273
MEM 1.484375 1700467310.2326
MEM 1.484375 1700467310.3348
MEM 1.484375 1700467310.4401
MEM 1.484375 1700467310.5410
MEM 1.484375 1700467310.6464
MEM 1.484375 1700467310.7519
MEM 1.484375 1700467310.8574
MEM 1.484375 1700467310.9630
MEM 1.484375 1700467311.0685
MEM 1.484375 1700467311.1731
MEM 1.484375 1700467311.2745
MEM 1.484375 1700467311.3801
MEM 1.484375 1700467311.4826
MEM 1.484375 1700467311.5878
MEM 1.484375 1700467311.6934
MEM 1.484375 1700467311.7986
MEM 1.484375 1700467311.9041
MEM 1.484375 1700467312.0069
MEM 1.484375 1700467312.1124
MEM 1.484375 1700467312.2153
MEM 1.484375 1700467312.3208
MEM 1.484375 1700467312.4236
MEM 1.484375 1700467312.5290
MEM 1.484375 1700467312.6320
MEM 1.484375 1700467312.7376
MEM 1.484375 1700467312.8404
MEM 1.484375 1700467312.9458
MEM 1.484375 1700467313.0485
MEM 1.484375 1700467313.1500
MEM 1.484375 1700467313.2555
MEM 1.484375 1700467313.3568
MEM 1.484375 1700467313.4623
MEM 1.484375 1700467313.5677
MEM 1.484375 1700467313.6689
MEM 1.484375 1700467313.7712
MEM 1.484375 1700467313.8768
MEM 1.484375 1700467313.9797
MEM 1.484375 1700467314.0851
MEM 1.484375 1700467314.1901
MEM 1.484375 1700467314.2955
MEM 1.484375 1700467314.4011
MEM 1.484375 1700467314.5049
MEM 1.484375 1700467314.6068
MEM 1.484375 1700467314.7094
MEM 1.484375 1700467314.8114
MEM 1.484375 1700467314.9152
MEM 1.484375 1700467315.0206
MEM 1.484375 1700467315.1260
MEM 1.484375 1700467315.2276
MEM 1.484375 1700467315.3329
MEM 1.484375 1700467315.4362
MEM 1.484375 1700467315.5411
MEM 1.484375 1700467315.6438
MEM 1.484375 1700467315.7494
MEM 1.484375 1700467315.8510
MEM 1.484375 1700467315.9568
MEM 1.484375 1700467316.0617
MEM 1.484375 1700467316.1627
MEM 1.484375 1700467316.2652
MEM 1.484375 1700467316.3685
MEM 1.484375 1700467316.4708
MEM 1.484375 1700467316.5721
MEM 1.484375 1700467316.6735
MEM 1.484375 1700467316.7790
MEM 1.484375 1700467316.8845
MEM 1.484375 1700467316.9914
MEM 1.484375 1700467317.0969
MEM 1.484375 1700467317.2021
MEM 1.484375 1700467317.3061
MEM 1.484375 1700467317.4104
MEM 1.500000 1700467317.5134
MEM 1.500000 1700467317.6173
MEM 1.500000 1700467317.7214
MEM 1.500000 1700467317.8266
MEM 1.500000 1700467317.9273
MEM 1.500000 1700467318.0320
MEM 1.500000 1700467318.1349
MEM 1.500000 1700467318.2368
MEM 1.500000 1700467318.3422
MEM 1.500000 1700467318.4477
MEM 1.500000 1700467318.5509
MEM 1.500000 1700467318.6540
MEM 1.500000 1700467318.7596
MEM 1.500000 1700467318.8651
MEM 1.500000 1700467318.9707
MEM 1.500000 1700467319.0761
MEM 1.500000 1700467319.1777
MEM 1.500000 1700467319.2824
MEM 1.500000 1700467319.3880
MEM 1.500000 1700467319.4935
MEM 1.500000 1700467319.5990
MEM 1.500000 1700467319.7046
MEM 1.500000 1700467319.8062
MEM 1.500000 1700467319.9070
MEM 1.500000 1700467320.0082
MEM 1.500000 1700467320.1096
MEM 1.500000 1700467320.2129
MEM 1.500000 1700467320.3184
MEM 1.500000 1700467320.4241
MEM 1.500000 1700467320.5276
MEM 1.500000 1700467320.6329
MEM 1.500000 1700467320.7381
MEM 1.500000 1700467320.8436
MEM 1.500000 1700467320.9445
MEM 1.500000 1700467321.0500
MEM 1.500000 1700467321.1548
MEM 1.500000 1700467321.2569
MEM 1.500000 1700467321.3594
MEM 1.500000 1700467321.4649
MEM 1.500000 1700467321.5660
MEM 1.500000 1700467321.6673
MEM 1.500000 1700467321.7682
MEM 1.500000 1700467321.8737
MEM 1.500000 1700467321.9748
MEM 1.500000 1700467322.0804
MEM 1.500000 1700467322.1845
MEM 1.500000 1700467322.2854
MEM 1.500000 1700467322.3890
MEM 1.500000 1700467322.4905
MEM 1.500000 1700467322.5956
MEM 1.500000 1700467322.6968
MEM 1.500000 1700467322.8014
MEM 1.500000 1700467322.9038
MEM 1.500000 1700467323.0093
MEM 1.500000 1700467323.1111
MEM 1.500000 1700467323.2162
MEM 1.500000 1700467323.3218
MEM 1.500000 1700467323.4247
MEM 1.500000 1700467323.5268
MEM 1.500000 1700467323.6276
MEM 1.500000 1700467323.7331
MEM 1.500000 1700467323.8387
MEM 1.500000 1700467323.9441
MEM 1.500000 1700467324.0494
MEM 1.500000 1700467324.1549
MEM 1.500000 1700467324.2595
MEM 1.500000 1700467324.3650
MEM 1.500000 1700467324.4688
MEM 1.500000 1700467324.5743
MEM 1.500000 1700467324.6784
MEM 1.500000 1700467324.7839
MEM 1.500000 1700467324.8895
MEM 1.500000 1700467324.9940
MEM 1.500000 1700467325.0995
MEM 1.500000 1700467325.2051
MEM 1.500000 1700467325.3083
MEM 1.500000 1700467325.4101
MEM 1.500000 1700467325.5155
MEM 1.500000 1700467325.6210
MEM 1.500000 1700467325.7252
MEM 1.500000 1700467325.8306
MEM 1.500000 1700467325.9360
MEM 1.500000 1700467326.0416
MEM 1.500000 1700467326.1432
MEM 1.500000 1700467326.2475
MEM 1.500000 1700467326.3528
MEM 1.500000 1700467326.4574
MEM 1.500000 1700467326.5619
MEM 1.500000 1700467326.6674
MEM 1.500000 1700467326.7714
MEM 1.500000 1700467326.8747
MEM 1.500000 1700467326.9803
MEM 1.500000 1700467327.0854
MEM 1.500000 1700467327.1909
MEM 1.500000 1700467327.2957
MEM 1.500000 1700467327.3982
MEM 1.500000 1700467327.5026
MEM 1.500000 1700467327.6058
MEM 1.500000 1700467327.7091
MEM 1.500000 1700467327.8146
MEM 1.500000 1700467327.9161
MEM 1.500000 1700467328.0185
MEM 1.500000 1700467328.1241
MEM 1.500000 1700467328.2297
MEM 1.500000 1700467328.3345
MEM 1.500000 1700467328.4400
MEM 1.500000 1700467328.5456
MEM 1.500000 1700467328.6485
MEM 1.500000 1700467328.7518
MEM 1.500000 1700467328.8574
MEM 1.500000 1700467328.9630
MEM 1.500000 1700467329.0685
MEM 1.500000 1700467329.1741
MEM 1.500000 1700467329.2748
MEM 1.500000 1700467329.3802
MEM 1.500000 1700467329.4842
MEM 1.500000 1700467329.5894
MEM 1.500000 1700467329.6948
MEM 1.500000 1700467329.7998
MEM 1.500000 1700467329.9035
MEM 1.500000 1700467330.0089
MEM 1.500000 1700467330.1144
MEM 1.500000 1700467330.2182
MEM 1.500000 1700467330.3234
MEM 1.500000 1700467330.4288
MEM 1.500000 1700467330.5336
MEM 1.500000 1700467330.6391
MEM 1.500000 1700467330.7445
MEM 1.500000 1700467330.8501
MEM 1.500000 1700467330.9513
MEM 1.500000 1700467331.0565
MEM 1.500000 1700467331.1598
MEM 1.500000 1700467331.2652
MEM 1.500000 1700467331.3704
MEM 1.500000 1700467331.4758
MEM 1.500000 1700467331.5815
MEM 1.500000 1700467331.6869
MEM 1.500000 1700467331.7893
MEM 1.500000 1700467331.8913
MEM 1.500000 1700467331.9969
MEM 1.500000 1700467332.1012
MEM 1.500000 1700467332.2066
MEM 1.500000 1700467332.3116
MEM 1.500000 1700467332.4170
MEM 1.500000 1700467332.5256
MEM 1.500000 1700467332.6312
MEM 1.484375 1700467332.7347
MEM 1.484375 1700467332.8358
MEM 1.484375 1700467332.9408
MEM 1.484375 1700467333.0462
MEM 1.484375 1700467333.1470
MEM 1.484375 1700467333.2612
MEM 1.484375 1700467333.3665
MEM 1.484375 1700467333.4719
MEM 1.484375 1700467333.5773
MEM 1.484375 1700467333.6824
MEM 1.484375 1700467333.7855
MEM 1.484375 1700467333.8865
MEM 1.484375 1700467333.9918
MEM 1.484375 1700467334.0925
MEM 1.484375 1700467334.1937
MEM 1.484375 1700467334.2945
MEM 1.484375 1700467334.3999
MEM 1.484375 1700467334.5028
MEM 1.484375 1700467334.6076
MEM 1.484375 1700467334.7096
MEM 1.484375 1700467334.8151
MEM 1.484375 1700467334.9208
MEM 1.484375 1700467335.0215
MEM 1.484375 1700467335.1271
MEM 1.484375 1700467335.2326
MEM 1.484375 1700467335.3354
MEM 1.484375 1700467335.4411
MEM 1.484375 1700467335.5416
MEM 1.484375 1700467335.6426
MEM 1.484375 1700467335.7481
MEM 1.484375 1700467335.8537
MEM 1.484375 1700467335.9592
MEM 1.484375 1700467336.0648
MEM 1.484375 1700467336.1690
MEM 1.484375 1700467336.2745
MEM 1.500000 1700467336.3780
MEM 1.500000 1700467336.4835
MEM 1.500000 1700467336.5863
MEM 1.500000 1700467336.6887
MEM 1.500000 1700467336.7943
MEM 1.500000 1700467336.8984
MEM 1.500000 1700467337.0027
MEM 1.500000 1700467337.1070
MEM 1.500000 1700467337.2126
MEM 1.500000 1700467337.3183
MEM 1.500000 1700467337.4209
MEM 1.500000 1700467337.5228
MEM 1.500000 1700467337.6234
MEM 1.500000 1700467337.7288
MEM 1.500000 1700467337.8340
MEM 1.500000 1700467337.9383
MEM 1.500000 1700467338.0402
MEM 1.500000 1700467338.1456
MEM 1.500000 1700467338.2484
MEM 1.500000 1700467338.3521
MEM 1.500000 1700467338.4569
MEM 1.500000 1700467338.5617
MEM 1.500000 1700467338.6656
MEM 1.500000 1700467338.7684
MEM 1.500000 1700467338.8739
MEM 1.500000 1700467338.9761
MEM 1.500000 1700467339.0816
MEM 1.500000 1700467339.1868
MEM 1.500000 1700467339.2923
MEM 1.500000 1700467339.3934
MEM 1.500000 1700467339.4990
MEM 1.500000 1700467339.6045
MEM 1.500000 1700467339.7100
MEM 1.500000 1700467339.8156
MEM 1.500000 1700467339.9169
MEM 1.500000 1700467340.0187
MEM 1.500000 1700467340.1237
MEM 1.500000 1700467340.2292
MEM 1.500000 1700467340.3347
MEM 1.500000 1700467340.4383
MEM 1.500000 1700467340.5421
MEM 1.500000 1700467340.6476
MEM 1.500000 1700467340.7502
MEM 1.500000 1700467340.8532
MEM 1.500000 1700467340.9543
MEM 1.500000 1700467341.0588
MEM 1.500000 1700467341.1644
MEM 1.500000 1700467341.2661
MEM 1.500000 1700467341.3689
MEM 1.500000 1700467341.4742
MEM 1.500000 1700467341.5785
MEM 1.500000 1700467341.6837
MEM 1.500000 1700467341.7851
MEM 1.500000 1700467341.8873
MEM 1.500000 1700467341.9926
MEM 1.500000 1700467342.0938
CMDLINE /Users/bear/Documents/GitHub/pyoniverse/pyoniverse-search-engine/venv/bin/python profiles/memory/search.py
MEM 0.203125 1700467454.2012
MEM 32.953125 1700467454.3064
MEM 54.609375 1700467454.4115
MEM 88.921875 1700467454.5166
MEM 113.031250 1700467454.6217
MEM 129.921875 1700467454.7269
MEM 137.812500 1700467454.8321
MEM 147.031250 1700467454.9372
MEM 159.968750 1700467455.0423
MEM 176.093750 1700467455.1474
MEM 186.890625 1700467455.2525
MEM 195.890625 1700467455.3576
MEM 202.343750 1700467455.4627
MEM 212.953125 1700467455.5678
MEM 221.765625 1700467455.6730
MEM 229.078125 1700467455.7781
MEM 235.140625 1700467455.8795
MEM 253.625000 1700467455.9846
MEM 264.390625 1700467456.0897
MEM 275.765625 1700467456.1948
MEM 282.734375 1700467456.2999
MEM 288.343750 1700467456.4050
MEM 295.031250 1700467456.5101
MEM 311.765625 1700467456.6152
MEM 315.593750 1700467456.7203
MEM 320.453125 1700467456.8254
MEM 322.437500 1700467456.9274
MEM 322.437500 1700467457.0325
MEM 322.437500 1700467457.1379
MEM 323.171875 1700467457.2405
MEM 324.671875 1700467457.3456
MEM 339.734375 1700467457.4508
MEM 571.359375 1700467457.5559
MEM 793.531250 1700467457.6611
MEM 869.171875 1700467457.7662
MEM 869.171875 1700467457.8713
MEM 922.296875 1700467457.9765
MEM 1051.796875 1700467458.0816
MEM 1180.437500 1700467458.1867
MEM 1199.953125 1700467458.2921
MEM 1199.953125 1700467458.3973
MEM 1021.203125 1700467458.5024
MEM 1021.203125 1700467458.6076
MEM 1021.203125 1700467458.7126
MEM 1229.187500 1700467458.8178
MEM 1433.234375 1700467458.9229
MEM 1585.312500 1700467459.0280
MEM 1802.125000 1700467459.1331
MEM 1950.218750 1700467459.2349
MEM 1708.000000 1700467459.3401
MEM 1659.406250 1700467459.4453
MEM 1572.031250 1700467459.5514
MEM 1388.109375 1700467459.6567
MEM 1172.875000 1700467459.7576
MEM 1147.218750 1700467459.8627
MEM 1170.000000 1700467459.9678
MEM 1056.390625 1700467460.0730
MEM 1116.656250 1700467460.1781
MEM 1118.562500 1700467460.2832
MEM 1144.218750 1700467460.3883
MEM 1166.765625 1700467460.4934
MEM 1483.703125 1700467460.5985
MEM 1771.718750 1700467460.6996
MEM 1952.843750 1700467460.8047
MEM 2036.781250 1700467460.9051
MEM 1997.859375 1700467461.0102
MEM 2015.062500 1700467461.1153
MEM 1973.625000 1700467461.2204
MEM 1854.015625 1700467461.3256
MEM 1882.656250 1700467461.4307
MEM 1884.906250 1700467461.5358
MEM 1831.750000 1700467461.6409
MEM 1848.484375 1700467461.7460
MEM 1850.687500 1700467461.8511
MEM 1959.609375 1700467461.9562
MEM 1869.734375 1700467462.0566
MEM 1655.156250 1700467462.1569
MEM 1518.984375 1700467462.2571
MEM 1432.796875 1700467462.3588
MEM 1173.406250 1700467462.4640
MEM 1145.812500 1700467462.5691
MEM 1292.062500 1700467462.6742
MEM 1437.875000 1700467462.7794
MEM 1580.312500 1700467462.8845
MEM 1729.406250 1700467462.9896
MEM 1875.687500 1700467463.0948
MEM 1753.625000 1700467463.1950
MEM 1791.640625 1700467463.3001
MEM 1815.453125 1700467463.4054
MEM 1503.281250 1700467463.5058
MEM 1455.968750 1700467463.6109
MEM 1397.046875 1700467463.7123
MEM 1406.546875 1700467463.8175
MEM 133.593750 1700467463.9227
MEM 724.453125 1700467464.0278
MEM 1015.140625 1700467464.1280
MEM 677.906250 1700467464.2432
MEM 663.609375 1700467464.3442
MEM 780.093750 1700467464.4458
MEM 706.484375 1700467464.5461
MEM 665.093750 1700467464.6512
MEM 575.578125 1700467464.7564
MEM 516.156250 1700467464.8616
MEM 466.703125 1700467464.9639
MEM 375.796875 1700467465.0690
MEM 319.984375 1700467465.1702
MEM 316.515625 1700467465.2753
MEM 308.906250 1700467465.3804
MEM 287.640625 1700467465.4855
MEM 291.453125 1700467465.5867
MEM 285.593750 1700467465.6919
MEM 315.859375 1700467465.7971
MEM 322.046875 1700467465.9022
MEM 349.656250 1700467466.0073
MEM 423.062500 1700467466.1125
MEM 428.265625 1700467466.2176
MEM 376.875000 1700467466.3227
MEM 381.781250 1700467466.4278
MEM 400.093750 1700467466.5329
MEM 421.062500 1700467466.6337
MEM 427.546875 1700467466.7388
MEM 443.375000 1700467466.8440
MEM 463.390625 1700467466.9445
MEM 493.140625 1700467467.0454
MEM 488.906250 1700467467.1505
MEM 526.890625 1700467467.2557
MEM 521.921875 1700467467.3608
MEM 539.953125 1700467467.4664
MEM 536.578125 1700467467.5716
MEM 527.921875 1700467467.6767
MEM 520.984375 1700467467.7819
MEM 567.093750 1700467467.8826
MEM 538.843750 1700467467.9877
MEM 571.921875 1700467468.0885
MEM 439.796875 1700467468.1887
MEM 375.921875 1700467468.2889
MEM 348.125000 1700467468.3912
MEM 318.906250 1700467468.4964
MEM 355.531250 1700467468.5974
MEM 308.781250 1700467468.7025
MEM 279.156250 1700467468.8078
MEM 304.500000 1700467468.9130
MEM 261.484375 1700467469.0181
MEM 292.421875 1700467469.1193
MEM 329.593750 1700467469.2245
MEM 376.859375 1700467469.3296
MEM 415.062500 1700467469.4347
MEM 429.875000 1700467469.5398
MEM 446.093750 1700467469.6449
MEM 463.578125 1700467469.7500
MEM 483.390625 1700467469.8551
MEM 510.359375 1700467469.9602
MEM 552.234375 1700467470.0653
MEM 622.546875 1700467470.1705
MEM 708.812500 1700467470.2756
MEM 727.250000 1700467470.3807
MEM 736.421875 1700467470.4858
MEM 742.187500 1700467470.5909
MEM 744.203125 1700467470.6960
MEM 746.656250 1700467470.8011
MEM 820.031250 1700467470.9062
MEM 903.593750 1700467471.0113
MEM 986.453125 1700467471.1164
MEM 1073.203125 1700467471.2215
MEM 1179.265625 1700467471.3266
MEM 1280.406250 1700467471.4317
MEM 1386.812500 1700467471.5368
MEM 1466.468750 1700467471.6419
MEM 1588.171875 1700467471.7470
MEM 1724.109375 1700467471.8521
MEM 1765.453125 1700467471.9573
MEM 1865.625000 1700467472.0624
MEM 1715.937500 1700467472.1677
MEM 1486.843750 1700467472.2729
MEM 1524.734375 1700467472.3780
MEM 1560.500000 1700467472.4831
MEM 1593.875000 1700467472.5882
MEM 1620.843750 1700467472.6934
MEM 1648.000000 1700467472.7985
MEM 1674.265625 1700467472.9037
MEM 1692.734375 1700467473.0089
MEM 1716.046875 1700467473.1140
MEM 1747.515625 1700467473.2191
MEM 1663.296875 1700467473.3242
MEM 1505.953125 1700467473.4294
MEM 1344.390625 1700467473.5345
MEM 1318.578125 1700467473.6396
MEM 1254.046875 1700467473.7447
MEM 1257.343750 1700467473.8499
MEM 1297.578125 1700467473.9503
MEM 1253.171875 1700467474.0554
MEM 1274.687500 1700467474.1564
MEM 1288.593750 1700467474.2615
MEM 1360.968750 1700467474.3637
MEM 1361.250000 1700467474.4688
MEM 1370.156250 1700467474.5741
MEM 1363.593750 1700467474.6792
MEM 26.640625 1700467474.7849
MEM 57.515625 1700467474.8901
MEM 67.000000 1700467474.9952
MEM 71.156250 1700467475.1003
MEM 73.968750 1700467475.2055
MEM 77.750000 1700467475.3106
MEM 81.750000 1700467475.4157
MEM 85.593750 1700467475.5225
MEM 98.968750 1700467475.6276
MEM 145.156250 1700467475.7327
MEM 198.656250 1700467475.8379
MEM 228.671875 1700467475.9430
MEM 327.140625 1700467476.0435
MEM 329.015625 1700467476.1487
MEM 299.687500 1700467476.2495
MEM 233.187500 1700467476.3498
MEM 224.906250 1700467476.4549
MEM 179.359375 1700467476.5554
MEM 181.625000 1700467476.6605
MEM 141.890625 1700467476.7635
MEM 125.390625 1700467476.8686
MEM 141.734375 1700467476.9726
MEM 156.359375 1700467477.0778
MEM 151.453125 1700467477.1829
MEM 170.828125 1700467477.2881
MEM 182.109375 1700467477.3934
MEM 177.125000 1700467477.4985
MEM 136.312500 1700467477.5988
MEM 109.093750 1700467477.7040
MEM 117.125000 1700467477.8057
MEM 125.500000 1700467477.9097
MEM 159.453125 1700467478.0148
MEM 173.734375 1700467478.1199
MEM 205.734375 1700467478.2251
MEM 229.562500 1700467478.3264
MEM 138.437500 1700467478.4334
MEM 151.015625 1700467478.5386
MEM 176.093750 1700467478.6437
MEM 209.656250 1700467478.7488
MEM 233.984375 1700467478.8540
MEM 150.343750 1700467478.9543
MEM 163.453125 1700467479.0595
MEM 194.843750 1700467479.1646
MEM 207.140625 1700467479.2698
MEM 219.921875 1700467479.3749
MEM 245.796875 1700467479.4780
MEM 263.203125 1700467479.5832
MEM 293.812500 1700467479.6883
MEM 307.234375 1700467479.7935
MEM 311.703125 1700467479.8986
MEM 327.640625 1700467480.0038
MEM 330.359375 1700467480.1090
MEM 337.734375 1700467480.2141
MEM 344.437500 1700467480.3192
MEM 378.265625 1700467480.4243
MEM 446.640625 1700467480.5294
MEM 535.875000 1700467480.6345
MEM 552.093750 1700467480.7397
MEM 565.656250 1700467480.8448
MEM 577.593750 1700467480.9504
MEM 592.843750 1700467481.0556
MEM 608.062500 1700467481.1607
MEM 624.156250 1700467481.2658
MEM 642.734375 1700467481.3709
MEM 655.671875 1700467481.4760
MEM 704.453125 1700467481.5811
MEM 774.265625 1700467481.6862
MEM 849.734375 1700467481.7913
MEM 983.109375 1700467481.8964
MEM 1061.875000 1700467482.0015
MEM 1129.515625 1700467482.1066
MEM 1198.671875 1700467482.2117
MEM 1272.406250 1700467482.3168
MEM 1337.031250 1700467482.4177
MEM 1389.265625 1700467482.5229
MEM 1476.843750 1700467482.6280
MEM 1582.953125 1700467482.7331
MEM 1674.390625 1700467482.8382
MEM 1763.828125 1700467482.9433
MEM 1844.343750 1700467483.0484
MEM 1864.171875 1700467483.1535
MEM 1896.000000 1700467483.2587
MEM 1965.968750 1700467483.3638
MEM 2054.765625 1700467483.4690
MEM 2071.671875 1700467483.5741
MEM 2090.296875 1700467483.6792
MEM 2107.906250 1700467483.7843
MEM 1978.812500 1700467483.8860
MEM 1441.796875 1700467483.9912
MEM 1454.140625 1700467484.0963
MEM 1461.718750 1700467484.2014
MEM 1466.812500 1700467484.3065
MEM 1469.015625 1700467484.4117
MEM 1481.343750 1700467484.5168
MEM 1389.515625 1700467484.6219
MEM 1399.453125 1700467484.7271
MEM 1407.515625 1700467484.8322
MEM 1436.921875 1700467484.9373
MEM 1448.734375 1700467485.0388
MEM 1457.046875 1700467485.1440
MEM 1564.781250 1700467485.2491
MEM 1546.531250 1700467485.3520
MEM 1579.656250 1700467485.4571
MEM 1587.718750 1700467485.5622
MEM 1609.546875 1700467485.6673
MEM 1657.031250 1700467485.7724
MEM 1654.875000 1700467485.8776
MEM 1732.078125 1700467485.9827
MEM 1696.390625 1700467486.0879
MEM 1786.796875 1700467486.1924
MEM 1732.968750 1700467486.2975
MEM 1819.187500 1700467486.4026
MEM 1760.968750 1700467486.5077
MEM 1814.000000 1700467486.6128
MEM 1646.093750 1700467486.7179
MEM 1689.625000 1700467486.8231
MEM 1723.437500 1700467486.9282
MEM 1809.046875 1700467487.0333
MEM 1672.468750 1700467487.1384
MEM 1687.093750 1700467487.2436
MEM 1697.859375 1700467487.3487
MEM 1717.156250 1700467487.4538
MEM 1789.968750 1700467487.5589
MEM 1679.859375 1700467487.6640
MEM 1685.500000 1700467487.7691
MEM 1410.515625 1700467487.8744
MEM 1411.406250 1700467487.9795
MEM 1415.781250 1700467488.0847
MEM 1448.625000 1700467488.1898
MEM 1485.265625 1700467488.2949
MEM 1517.015625 1700467488.4000
MEM 1645.890625 1700467488.5051
MEM 1792.000000 1700467488.6103
MEM 1936.515625 1700467488.7154
MEM 1866.484375 1700467488.8206
MEM 1761.843750 1700467488.9258
MEM 1727.125000 1700467489.0298
MEM 1624.984375 1700467489.1310
MEM 1654.250000 1700467489.2361
MEM 1637.125000 1700467489.3412
MEM 1607.187500 1700467489.4464
MEM 1639.359375 1700467489.5515
